time,.linear.x,.linear.y,.linear.z,.angular.x,.angular.y,.angular.z
2021/06/10/18:46:02.065611,0.15,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:02.204272,0.146153846154,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:02.260900,0.142307692308,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:02.318865,0.15,0.0,0.0,0.0,0.0,0.0152542372881
2021/06/10/18:46:02.374812,0.15,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:02.443537,0.146153846154,0.0,0.0,0.0,0.0,0.0152542372881
2021/06/10/18:46:02.506099,0.15,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:02.626847,0.15,0.0,0.0,0.0,0.0,-0.0254237288136
2021/06/10/18:46:02.747373,0.146153846154,0.0,0.0,0.0,0.0,-0.0254237288136
2021/06/10/18:46:02.811437,0.15,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:02.880255,0.146153846154,0.0,0.0,0.0,0.0,0.00508474576271
2021/06/10/18:46:02.927325,0.146153846154,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:02.977006,0.146153846154,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:03.040882,0.142307692308,0.0,0.0,0.0,0.0,0.00508474576271
2021/06/10/18:46:03.096846,0.15,0.0,0.0,0.0,0.0,0.0152542372881
2021/06/10/18:46:03.163659,0.15,0.0,0.0,0.0,0.0,0.00508474576271
2021/06/10/18:46:03.290093,0.15,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:03.408125,0.15,0.0,0.0,0.0,0.0,-0.0254237288136
2021/06/10/18:46:03.483942,0.146153846154,0.0,0.0,0.0,0.0,-0.0254237288136
2021/06/10/18:46:03.542923,0.142307692308,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:03.609951,0.15,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:03.663766,0.15,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:03.731197,0.146153846154,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:03.866425,0.146153846154,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:04.002910,0.146153846154,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:04.142718,0.142307692308,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:04.283142,0.15,0.0,0.0,0.0,0.0,-0.00508474576271
2021/06/10/18:46:04.419083,0.146153846154,0.0,0.0,0.0,0.0,-0.00508474576271
2021/06/10/18:46:04.559163,0.142307692308,0.0,0.0,0.0,0.0,-0.00508474576271
2021/06/10/18:46:04.697182,0.15,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:04.760498,0.146153846154,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:04.815375,0.146153846154,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:04.867965,0.15,0.0,0.0,0.0,0.0,0.0254237288136
2021/06/10/18:46:04.938204,0.15,0.0,0.0,0.0,0.0,0.0152542372881
2021/06/10/18:46:04.997278,0.15,0.0,0.0,0.0,0.0,-0.00508474576271
2021/06/10/18:46:05.052041,0.15,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:05.117511,0.15,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:05.182240,0.146153846154,0.0,0.0,0.0,0.0,-0.00508474576271
2021/06/10/18:46:05.238852,0.146153846154,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:05.298750,0.142307692308,0.0,0.0,0.0,0.0,-0.00508474576271
2021/06/10/18:46:05.355263,0.15,0.0,0.0,0.0,0.0,0.00508474576271
2021/06/10/18:46:05.449275,0.15,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:05.515731,0.146153846154,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:05.587868,0.144956432472,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:05.646053,0.143343664441,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:05.714194,0.141481666213,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:05.768176,0.139962365774,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:05.828801,0.138777890709,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:05.885031,0.138777890709,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:06.019853,0.135322777391,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:06.137442,0.131845407179,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:06.220699,0.129028386918,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:06.306783,0.126805048419,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:06.365302,0.124411857593,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:06.418467,0.123119659215,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:06.474112,0.121597876088,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:06.530899,0.12041245183,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:06.647805,0.118927837555,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:06.706642,0.116604733117,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:06.756773,0.115044289153,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:06.880961,0.113913352715,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:06.928013,0.111239217708,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:07.048302,0.110137460153,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:07.169061,0.107904557655,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:07.282760,0.105122621593,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:07.387671,0.103179243299,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:07.490073,0.0982192275467,0.0,0.0,0.0,0.0,0.00508474576271
2021/06/10/18:46:07.594164,0.0961891155309,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:07.701175,0.0925925296895,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:07.742917,0.0906997335107,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:07.847613,0.0898922823632,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:07.949571,0.0881524592264,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:08.054210,0.0864820711124,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:08.152090,0.0849326497023,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:08.214842,0.083123516711,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:08.254987,0.0820462632072,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:08.362492,0.0812930470536,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:08.394663,0.079911421588,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:08.442758,0.0792631383405,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:08.493475,0.0784061501774,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:08.554121,0.075617038243,0.0,0.0,0.0,0.0,-0.00508474576271
2021/06/10/18:46:08.599594,0.076912061792,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:08.649844,0.0762870278071,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:08.752276,0.0755848380263,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:08.850028,0.0738204488767,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:08.900518,0.0725062588629,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:08.964547,0.0718621922792,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:09.059158,0.069279067252,0.0,0.0,0.0,0.0,-0.00508474576271
2021/06/10/18:46:09.152943,0.0679172756022,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:09.194917,0.0667973568965,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:09.235604,0.0661951976647,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:09.325048,0.0658413160127,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:09.416884,0.0664584962756,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:09.463836,0.0652919311769,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:09.570046,0.0646968368695,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:09.610891,0.0620021207124,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:09.711221,0.0616242026592,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:09.803640,0.0604299154169,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:09.904303,0.0592956578587,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:09.994683,0.0592888950507,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:10.090388,0.0552710856301,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:10.124696,0.0558429127634,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:10.172852,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:10.243768,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:10.274752,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:10.375189,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:10.462776,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:10.564515,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:10.667436,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:10.713839,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:10.756713,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:10.807458,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:10.861659,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:10.967979,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:11.070942,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:11.121564,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:11.157146,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:11.211249,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:11.290549,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:11.356527,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:11.406808,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:11.456562,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:11.505265,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:11.554013,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:11.604442,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:11.657980,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:11.709555,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:11.759170,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:11.808854,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:11.860933,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:11.907719,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:11.965297,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:12.007690,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:12.046910,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:12.089825,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:12.130978,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:12.170048,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:12.215788,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:12.262947,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:12.316757,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:12.362151,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:12.410354,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:12.464111,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:12.508229,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:12.558722,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:12.654896,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:12.701647,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:12.753572,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:12.791070,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:12.837934,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:12.873044,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:12.917830,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:12.963107,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:13.012434,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:13.057260,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:13.110546,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:13.160424,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:13.209335,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:13.257760,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:13.331846,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:13.376966,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:13.415000,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:13.510688,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:13.600400,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:13.692385,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:13.734695,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:13.769599,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:13.806921,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:13.846935,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:13.900139,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:13.946297,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:14.036922,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:14.094076,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:14.174253,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:14.279147,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:14.351050,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:14.389371,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:14.437509,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:14.545508,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:14.583482,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:14.682582,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:14.712979,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:14.819821,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:14.913383,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:15.007883,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:15.093284,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:15.134547,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:15.215973,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:15.278781,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:15.351186,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:15.430715,0.0,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:15.822821,0.134615384615,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:15.948397,0.126923076923,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:16.074199,0.146153846154,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:16.204842,0.138461538462,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:16.329602,0.15,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:16.454890,0.15,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:16.582237,0.146153846154,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:16.710137,0.142307692308,0.0,0.0,0.0,0.0,-0.289830508475
2021/06/10/18:46:16.804499,0.142307692308,0.0,0.0,0.0,0.0,-0.3
2021/06/10/18:46:16.889907,0.138461538462,0.0,0.0,0.0,0.0,-0.289830508475
2021/06/10/18:46:16.962988,0.15,0.0,0.0,0.0,0.0,-0.289830508475
2021/06/10/18:46:17.026658,0.15,0.0,0.0,0.0,0.0,-0.289830508475
2021/06/10/18:46:17.156430,0.146153846154,0.0,0.0,0.0,0.0,-0.279661016949
2021/06/10/18:46:17.206114,0.15,0.0,0.0,0.0,0.0,-0.249152542373
2021/06/10/18:46:17.268670,0.15,0.0,0.0,0.0,0.0,-0.259322033898
2021/06/10/18:46:17.371737,0.146153846154,0.0,0.0,0.0,0.0,-0.249152542373
2021/06/10/18:46:17.440179,0.146153846154,0.0,0.0,0.0,0.0,-0.259322033898
2021/06/10/18:46:17.493026,0.142307692308,0.0,0.0,0.0,0.0,-0.249152542373
2021/06/10/18:46:17.555511,0.142307692308,0.0,0.0,0.0,0.0,-0.249152542373
2021/06/10/18:46:17.614290,0.138461538462,0.0,0.0,0.0,0.0,-0.249152542373
2021/06/10/18:46:17.669874,0.138461538462,0.0,0.0,0.0,0.0,-0.249152542373
2021/06/10/18:46:17.730051,0.15,0.0,0.0,0.0,0.0,-0.249152542373
2021/06/10/18:46:17.788201,0.15,0.0,0.0,0.0,0.0,-0.249152542373
2021/06/10/18:46:17.834821,0.15,0.0,0.0,0.0,0.0,-0.249152542373
2021/06/10/18:46:17.907501,0.146153846154,0.0,0.0,0.0,0.0,-0.238983050847
2021/06/10/18:46:17.970289,0.146153846154,0.0,0.0,0.0,0.0,-0.249152542373
2021/06/10/18:46:18.036191,0.15,0.0,0.0,0.0,0.0,-0.218644067797
2021/06/10/18:46:18.103281,0.15,0.0,0.0,0.0,0.0,-0.228813559322
2021/06/10/18:46:18.224072,0.146153846154,0.0,0.0,0.0,0.0,-0.218644067797
2021/06/10/18:46:18.282835,0.15,0.0,0.0,0.0,0.0,-0.238983050847
2021/06/10/18:46:18.411879,0.15,0.0,0.0,0.0,0.0,-0.238983050847
2021/06/10/18:46:18.527104,0.146153846154,0.0,0.0,0.0,0.0,-0.238983050847
2021/06/10/18:46:18.591111,0.15,0.0,0.0,0.0,0.0,-0.218644067797
2021/06/10/18:46:18.690568,0.15,0.0,0.0,0.0,0.0,-0.218644067797
2021/06/10/18:46:18.736824,0.15,0.0,0.0,0.0,0.0,-0.238983050847
2021/06/10/18:46:18.796673,0.15,0.0,0.0,0.0,0.0,-0.238983050847
2021/06/10/18:46:18.866204,0.146153846154,0.0,0.0,0.0,0.0,-0.228813559322
2021/06/10/18:46:18.925021,0.146153846154,0.0,0.0,0.0,0.0,-0.228813559322
2021/06/10/18:46:19.023540,0.15,0.0,0.0,0.0,0.0,-0.198305084746
2021/06/10/18:46:19.065161,0.15,0.0,0.0,0.0,0.0,-0.208474576271
2021/06/10/18:46:19.139137,0.146153846154,0.0,0.0,0.0,0.0,-0.198305084746
2021/06/10/18:46:19.262728,0.142307692308,0.0,0.0,0.0,0.0,-0.198305084746
2021/06/10/18:46:19.386222,0.15,0.0,0.0,0.0,0.0,-0.228813559322
2021/06/10/18:46:19.521336,0.15,0.0,0.0,0.0,0.0,-0.198305084746
2021/06/10/18:46:19.665837,0.146153846154,0.0,0.0,0.0,0.0,-0.18813559322
2021/06/10/18:46:19.800948,0.142307692308,0.0,0.0,0.0,0.0,-0.18813559322
2021/06/10/18:46:19.864330,0.138461538462,0.0,0.0,0.0,0.0,-0.18813559322
2021/06/10/18:46:20.008006,0.15,0.0,0.0,0.0,0.0,-0.177966101695
2021/06/10/18:46:20.149991,0.15,0.0,0.0,0.0,0.0,-0.18813559322
2021/06/10/18:46:20.206349,0.15,0.0,0.0,0.0,0.0,-0.157627118644
2021/06/10/18:46:20.264990,0.146153846154,0.0,0.0,0.0,0.0,-0.157627118644
2021/06/10/18:46:20.323544,0.146153846154,0.0,0.0,0.0,0.0,-0.157627118644
2021/06/10/18:46:20.383561,0.146153846154,0.0,0.0,0.0,0.0,-0.157627118644
2021/06/10/18:46:20.467964,0.15,0.0,0.0,0.0,0.0,-0.177966101695
2021/06/10/18:46:20.520112,0.146153846154,0.0,0.0,0.0,0.0,-0.177966101695
2021/06/10/18:46:20.582354,0.146153846154,0.0,0.0,0.0,0.0,-0.177966101695
2021/06/10/18:46:20.642477,0.15,0.0,0.0,0.0,0.0,-0.147457627119
2021/06/10/18:46:20.702749,0.15,0.0,0.0,0.0,0.0,-0.147457627119
2021/06/10/18:46:20.760598,0.146153846154,0.0,0.0,0.0,0.0,-0.147457627119
2021/06/10/18:46:20.887062,0.146153846154,0.0,0.0,0.0,0.0,-0.147457627119
2021/06/10/18:46:21.003654,0.146153846154,0.0,0.0,0.0,0.0,-0.157627118644
2021/06/10/18:46:21.126230,0.138461538462,0.0,0.0,0.0,0.0,-0.137288135593
2021/06/10/18:46:21.215614,0.15,0.0,0.0,0.0,0.0,-0.127118644068
2021/06/10/18:46:21.274104,0.146153846154,0.0,0.0,0.0,0.0,-0.137288135593
2021/06/10/18:46:21.333622,0.146153846154,0.0,0.0,0.0,0.0,-0.137288135593
2021/06/10/18:46:21.405606,0.15,0.0,0.0,0.0,0.0,-0.116949152542
2021/06/10/18:46:21.481975,0.146153846154,0.0,0.0,0.0,0.0,-0.106779661017
2021/06/10/18:46:21.602278,0.146153846154,0.0,0.0,0.0,0.0,-0.116949152542
2021/06/10/18:46:21.717278,0.146153846154,0.0,0.0,0.0,0.0,-0.116949152542
2021/06/10/18:46:21.783800,0.146153846154,0.0,0.0,0.0,0.0,-0.127118644068
2021/06/10/18:46:21.833855,0.15,0.0,0.0,0.0,0.0,-0.137288135593
2021/06/10/18:46:21.895792,0.15,0.0,0.0,0.0,0.0,-0.137288135593
2021/06/10/18:46:21.983831,0.146153846154,0.0,0.0,0.0,0.0,-0.137288135593
2021/06/10/18:46:22.088582,0.15,0.0,0.0,0.0,0.0,-0.106779661017
2021/06/10/18:46:22.221342,0.146153846154,0.0,0.0,0.0,0.0,-0.106779661017
2021/06/10/18:46:22.362125,0.142307692308,0.0,0.0,0.0,0.0,-0.106779661017
2021/06/10/18:46:22.506336,0.138461538462,0.0,0.0,0.0,0.0,-0.106779661017
2021/06/10/18:46:22.639131,0.15,0.0,0.0,0.0,0.0,-0.106779661017
2021/06/10/18:46:22.704986,0.146153846154,0.0,0.0,0.0,0.0,-0.106779661017
2021/06/10/18:46:22.771085,0.15,0.0,0.0,0.0,0.0,-0.0762711864407
2021/06/10/18:46:22.836911,0.15,0.0,0.0,0.0,0.0,-0.0762711864407
2021/06/10/18:46:22.976831,0.146153846154,0.0,0.0,0.0,0.0,-0.0762711864407
2021/06/10/18:46:23.116538,0.142307692308,0.0,0.0,0.0,0.0,-0.0762711864407
2021/06/10/18:46:23.179690,0.146153846154,0.0,0.0,0.0,0.0,-0.0966101694915
2021/06/10/18:46:23.267583,0.146153846154,0.0,0.0,0.0,0.0,-0.0966101694915
2021/06/10/18:46:23.356882,0.15,0.0,0.0,0.0,0.0,-0.0762711864407
2021/06/10/18:46:23.412875,0.146153846154,0.0,0.0,0.0,0.0,-0.0762711864407
2021/06/10/18:46:23.462794,0.146153846154,0.0,0.0,0.0,0.0,-0.0762711864407
2021/06/10/18:46:23.519504,0.146153846154,0.0,0.0,0.0,0.0,-0.0864406779661
2021/06/10/18:46:23.573227,0.142307692308,0.0,0.0,0.0,0.0,-0.0762711864407
2021/06/10/18:46:23.637345,0.138461538462,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:46:23.705325,0.138461538462,0.0,0.0,0.0,0.0,-0.0762711864407
2021/06/10/18:46:23.764050,0.15,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:46:23.825369,0.146153846154,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:46:23.884090,0.146153846154,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:46:23.939402,0.146153846154,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:46:24.007189,0.142307692308,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:46:24.061869,0.142307692308,0.0,0.0,0.0,0.0,-0.0661016949153
2021/06/10/18:46:24.127228,0.138461538462,0.0,0.0,0.0,0.0,-0.0559322033898
2021/06/10/18:46:24.247523,0.15,0.0,0.0,0.0,0.0,-0.0559322033898
2021/06/10/18:46:24.372091,0.146153846154,0.0,0.0,0.0,0.0,-0.0559322033898
2021/06/10/18:46:24.494708,0.15,0.0,0.0,0.0,0.0,-0.035593220339
2021/06/10/18:46:24.624147,0.146153846154,0.0,0.0,0.0,0.0,-0.0254237288136
2021/06/10/18:46:24.747298,0.15,0.0,0.0,0.0,0.0,-0.0559322033898
2021/06/10/18:46:24.870900,0.146153846154,0.0,0.0,0.0,0.0,-0.0559322033898
2021/06/10/18:46:25.005941,0.15,0.0,0.0,0.0,0.0,-0.035593220339
2021/06/10/18:46:25.130913,0.15,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:25.224568,0.15,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:25.302950,0.15,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:25.363026,0.15,0.0,0.0,0.0,0.0,-0.0457627118644
2021/06/10/18:46:25.426833,0.15,0.0,0.0,0.0,0.0,-0.0457627118644
2021/06/10/18:46:25.557829,0.146153846154,0.0,0.0,0.0,0.0,-0.0457627118644
2021/06/10/18:46:25.669271,0.15,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:25.730521,0.146153846154,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:25.850671,0.15,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:25.973324,0.146153846154,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:26.028172,0.142307692308,0.0,0.0,0.0,0.0,-0.00508474576271
2021/06/10/18:46:26.091388,0.138461538462,0.0,0.0,0.0,0.0,-0.0254237288136
2021/06/10/18:46:26.158494,0.138461538462,0.0,0.0,0.0,0.0,-0.0254237288136
2021/06/10/18:46:26.211792,0.15,0.0,0.0,0.0,0.0,-0.00508474576271
2021/06/10/18:46:26.277448,0.15,0.0,0.0,0.0,0.0,0.00508474576271
2021/06/10/18:46:26.341176,0.146153846154,0.0,0.0,0.0,0.0,-0.00508474576271
2021/06/10/18:46:26.462756,0.146153846154,0.0,0.0,0.0,0.0,0.0
2021/06/10/18:46:26.589022,0.142307692308,0.0,0.0,0.0,0.0,-0.00508474576271
2021/06/10/18:46:26.708054,0.146153846154,0.0,0.0,0.0,0.0,-0.0152542372881
2021/06/10/18:46:26.775389,0.146153846154,0.0,0.0,0.0,0.0,-0.0254237288136
2021/06/10/18:46:26.819566,0.15,0.0,0.0,0.0,0.0,-0.035593220339
